exclusion_reason,_source_row,sales_value,manufacturer,product,region,retailer,date,percent_time_on_promo,store_count,current_price,4_weeks_volume_growth_percent,sales_volume,4_weeks_value_growth_percent,percent_sales_on_promo
EMPTY_METRICS,44433,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Limpopo,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44436,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Limpopo,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44437,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Limpopo,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44438,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Limpopo,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44439,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Limpopo,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44444,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Mpumalanga,PnP Corporate,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44445,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Mpumalanga,PnP Corporate,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44449,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Mpumalanga,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44451,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Mpumalanga,SuperSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44452,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Mpumalanga,SuperSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44455,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Non-sa,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44462,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,North West,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44463,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,North West,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44467,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,North West,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44471,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Northern Cape,Checkers,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44474,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Northern Cape,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44475,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Northern Cape,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44477,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,Checkers,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44478,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,Checkers,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44479,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,Checkers,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44480,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,Checkers,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44485,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,Checkers Hyper,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44486,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,Checkers Hyper,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44487,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,Checkers Hyper,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44488,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,Checkers Hyper,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44494,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,Medirite Plus,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44495,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,Medirite Plus,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44500,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,OK Foods,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44501,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,OK Foods,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44502,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,OK Foods,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44503,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,OK Foods,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44508,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44509,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,PnP Corporate,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44510,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,PnP Corporate,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44511,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44516,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44517,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44518,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44523,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,PnP Hypermarket,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44524,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,PnP Hypermarket,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44528,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,Spar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44529,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,Spar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44530,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,Spar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44534,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,SuperSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44535,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,SuperSpar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44536,,Probac Biologicals,Probac Cleaner Kitchen Trigger 750ml,Western Cape,SuperSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44541,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Eastern Cape,OK Foods,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44542,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Eastern Cape,OK Foods,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44545,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Eastern Cape,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44546,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Eastern Cape,PnP Corporate,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44547,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Eastern Cape,PnP Corporate,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44548,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Eastern Cape,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44553,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Eastern Cape,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44554,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Eastern Cape,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44555,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Eastern Cape,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44558,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Eastern Cape,PnP Hypermarket,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44559,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Eastern Cape,PnP Hypermarket,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44560,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Eastern Cape,PnP Hypermarket,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44566,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Free State,PnP Corporate,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44567,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Free State,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44569,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Free State,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44570,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Free State,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44571,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Free State,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44573,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Free State,PnP Hypermarket,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44576,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Gauteng,Medirite Plus,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44579,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Gauteng,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44580,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Gauteng,PnP Corporate,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44581,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Gauteng,PnP Corporate,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44582,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Gauteng,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44587,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Gauteng,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44588,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Gauteng,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44589,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Gauteng,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44590,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Gauteng,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44595,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Gauteng,PnP Hypermarket,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44596,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Gauteng,PnP Hypermarket,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44597,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Gauteng,PnP Hypermarket,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44598,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Gauteng,PnP Hypermarket,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44604,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Kwazulu-natal,OK Foods,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44609,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Kwazulu-natal,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44610,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Kwazulu-natal,PnP Corporate,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44611,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Kwazulu-natal,PnP Corporate,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44612,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Kwazulu-natal,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44617,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Kwazulu-natal,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44618,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Kwazulu-natal,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44619,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Kwazulu-natal,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44620,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Kwazulu-natal,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44625,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Kwazulu-natal,PnP Hypermarket,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44629,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Limpopo,Medirite Plus,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44632,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Limpopo,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44633,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Limpopo,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44634,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Limpopo,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44635,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Limpopo,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44640,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Mpumalanga,Medirite Plus,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44641,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Mpumalanga,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44642,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Mpumalanga,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44646,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Mpumalanga,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44647,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Mpumalanga,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44652,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Non-sa,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44658,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Western Cape,Buying Partner,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44659,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Western Cape,Medirite Plus,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44663,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Western Cape,OK Minimark,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44664,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Western Cape,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44665,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Western Cape,PnP Corporate,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44666,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Western Cape,PnP Corporate,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44667,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Western Cape,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44672,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Western Cape,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44673,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Western Cape,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44674,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Western Cape,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44677,,Probac Biologicals,Probac Cleaner Latrine Waste Degrader 1l,Western Cape,PnP Hypermarket,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44680,,Probac Biologicals,Probac Cleaner Outdoor & Bin 1l,Eastern Cape,SuperSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44683,,Probac Biologicals,Probac Cleaner Outdoor & Bin 1l,Kwazulu-natal,Medirite Plus,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44686,,Probac Biologicals,Probac Cleaner Outdoor & Bin 1l,Kwazulu-natal,SuperSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44687,,Probac Biologicals,Probac Cleaner Outdoor & Bin 1l,Kwazulu-natal,SuperSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44689,,Probac Biologicals,Probac Cleaner Outdoor & Bin 1l,Limpopo,Medirite Plus,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44691,,Probac Biologicals,Probac Cleaner Outdoor & Bin 1l,Non-sa,SuperSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44693,,Probac Biologicals,Probac Cleaner Outdoor & Bin 1l,Western Cape,Medirite Plus,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44694,,Probac Biologicals,Probac Cleaner Outdoor & Bin 1l,Western Cape,Medirite Plus,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44695,,Probac Biologicals,Probac Cleaner Outdoor & Bin 1l,Western Cape,Medirite Plus,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44701,,Probac Biologicals,Probac Cleaner Outdoor & Bin 1l,Western Cape,Spar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44703,,Probac Biologicals,Probac Cleaner Outdoor & Bin 1l,Western Cape,SuperSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44705,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Eastern Cape,SuperSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44707,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Free State,Checkers,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44708,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Free State,Checkers Hyper,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44709,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Free State,Checkers Hyper,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44710,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Gauteng,Medirite Plus,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44711,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Gauteng,SuperSpar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44712,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Gauteng,SuperSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44713,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Kwazulu-natal,Medirite Plus,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44714,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Kwazulu-natal,Medirite Plus,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44715,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Kwazulu-natal,Medirite Plus,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44716,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Kwazulu-natal,SuperSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44717,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Kwazulu-natal,SuperSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44718,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Kwazulu-natal,SuperSpar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44725,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Western Cape,Spar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44726,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Western Cape,Spar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44727,,Probac Biologicals,Probac Cleaner Outdoor & Bin Spray 750ml,Western Cape,SuperSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44729,,Procter & Gamble,Spic 'n Span All Purpose Cleaner Lavender 750ml,Western Cape,OK Minimark,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44730,,Procter & Gamble,Spic 'n Span All Purpose Cleaner Lavender 750ml,Western Cape,Shoprite,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44731,,Procter & Gamble,Spic 'n Span All Purpose Cleaner Lemon 750ml,Eastern Cape,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44736,,Procter & Gamble,Spic 'n Span All Purpose Cleaner Regular 750ml,Western Cape,Shoprite,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44737,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Eastern Cape,KwikSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44738,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Eastern Cape,SaveMor,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44739,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Eastern Cape,Spar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44740,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Eastern Cape,Spar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44741,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Eastern Cape,Spar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44742,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Eastern Cape,Spar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44743,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Eastern Cape,SuperSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44744,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Eastern Cape,SuperSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44745,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Eastern Cape,SuperSpar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44746,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Eastern Cape,SuperSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44747,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Free State,KwikSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44748,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Free State,KwikSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44749,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Free State,KwikSpar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44750,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Free State,KwikSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44751,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Free State,Spar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44752,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Free State,Spar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44753,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Free State,Spar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44754,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Free State,Spar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44755,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Free State,SuperSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44756,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Free State,SuperSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44757,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Free State,SuperSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44758,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Gauteng,KwikSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,44759,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Gauteng,KwikSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44760,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Gauteng,KwikSpar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,44761,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Gauteng,KwikSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44762,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Gauteng,SaveMor,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,44763,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Gauteng,SaveMor,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,44764,,Reckitt Benckiser,Brasso Polish Liquid Metal 2x200ml,Gauteng,Spar,2025-07-27,,,,-1.0,,-1.0,
