date,manufacturer,product,sales_value,sales_volume,current_price,category,subcategory,_source_row
2025-09-01,"Samyang Foods Co., Ltd.",Samyang Noodles Carbonara 140g,1154665.84,4251.66,271.58000404547874,Pasta,Noodles,5552
2025-09-01,"Samyang Foods Co., Ltd.",Samyang Noodles Cheese 140g,555933.69,2039.94,272.5245301332392,Pasta,Noodles,5553
2025-09-01,"Samyang Foods Co., Ltd.",Samyang Noodles Hot Chicken 105g,5036.31,7.29,690.8518518518518,Pasta,Noodles,5554
2025-09-01,"Samyang Foods Co., Ltd.",Samyang Noodles Hot Chicken 70g,14567.76,25.13,579.6959808993236,Pasta,Noodles,5555
2025-09-01,"Samyang Foods Co., Ltd.",Samyang Noodles Instant Habanero Lime 135g,63216.64,253.66,249.2180083576441,Pasta,Noodles,5556
2025-09-01,"Samyang Foods Co., Ltd.",Samyang Noodles Instant Habanero Lime 5x135g,189.99,0.68,279.3970588235294,Pasta,Noodles,5557
2025-09-01,"Samyang Foods Co., Ltd.",Samyang Noodles Seafood 125g,0.0,0.0,,Pasta,Noodles,5558
2025-09-01,Southern Trading Company,Sunny Instant Noodles Beef 5x75g,0.0,0.0,,Pasta,Noodles,5559
2025-09-01,Southern Trading Company,Sunny Instant Noodles Chicken 5x75g,0.0,0.0,,Pasta,Noodles,5560
2025-09-01,Southern Trading Company,Sunny Instant Noodles Mumbai 5x75g,0.0,0.0,,Pasta,Noodles,5561
2025-09-01,T&T International Foods Ltd.,Apollo Noodles Chicken 70g,26125.55,263.69,99.07675679775494,Pasta,Noodles,5562
2025-09-01,T&T International Foods Ltd.,Apollo Noodles Curry 70g,17576.77,175.84,99.9588830755232,Pasta,Noodles,5563
2025-09-01,T&T International Foods Ltd.,Apollo Noodles Roasted Beef 70g,29769.05,300.09,99.20040654470326,Pasta,Noodles,5564
2025-09-01,ThoroughFair,Wok Time Noodles Chicken 250g,254265.15,1847.25,137.6452293950467,Pasta,Noodles,5565
2025-09-01,ThoroughFair,Wok Time Noodles Ramen 400g,198524.33,2007.6,98.88639669256824,Pasta,Noodles,5566
2025-09-01,ThoroughFair,Wok Time Noodles Sichaun Chilli 250g,204616.05,1501.88,136.23994593442882,Pasta,Noodles,5567
2025-09-01,ThoroughFair,Wok Time Noodles Teriyaki 250g,397136.09,2884.75,137.66742005373084,Pasta,Noodles,5568
2025-09-01,ThoroughFair,Wok Time Noodles Udon 400g,194040.59,1962.0,98.89938328236494,Pasta,Noodles,5569
2025-09-01,Tiger Brands,Fatti's & Moni's Instant Noodles Beef 5x78g,0.0,0.0,,Pasta,Noodles,5570
2025-09-01,Unknown Manufacturer,Daebak Noodles Green Pepper & Spicy Chicken 80g,0.0,0.0,,Pasta,Noodles,5571
2025-09-01,Unknown Manufacturer,Exotic Foods Rice Noodle 250g,40.0,0.25,160.0,Pasta,Noodles,5572
2025-09-01,Unknown Manufacturer,Moi Soi Noodles Egg Hakke 150g,959.73,3.6,266.59166666666664,Pasta,Noodles,5573
2025-09-01,Unknown Manufacturer,Moi Soi Noodles Udon Flat 150g,1479.96,11.1,133.32972972972973,Pasta,Noodles,5574
2025-09-01,Unknown Manufacturer,Moi Soi Noodles Veg Hakka 150g,1019.97,7.65,133.32941176470587,Pasta,Noodles,5575
2025-09-01,Unknown Manufacturer,Nissin Gekikara Ramen Noodles Hot Chicken 80g,659.67,2.64,249.87499999999997,Pasta,Noodles,5576
2025-09-01,Unknown Manufacturer,Nongshim Noodles Kimchi Ramyun 5x60g,239.92,2.4,99.96666666666667,Pasta,Noodles,5577
2025-09-01,Unknown Manufacturer,Nongshim Noodles Shin Ramyun Spicy 5x60g,285.98,0.6,476.6333333333334,Pasta,Noodles,5578
2025-09-01,Unknown Manufacturer,Oodles Of Noodles Beefy Beef 180g,1857.88,11.16,166.47670250896059,Pasta,Noodles,5579
2025-09-01,Unknown Manufacturer,Shigeno Noodles Soba 200g,1908.84,12.8,149.12812499999998,Pasta,Noodles,5580
2025-09-01,Unknown Manufacturer,Thai Delight Noodles Chow Mein Box 330g,22951.69,111.87,205.16394028783407,Pasta,Noodles,5581
2025-09-01,Unknown Manufacturer,Thai Delight Noodles Peanut Satay Box 330g,16657.67,81.18,205.19425966986938,Pasta,Noodles,5582
2025-09-01,Unknown Manufacturer,Thai Delight Noodles Teriyaki Box 330g,19325.98,94.71,204.05427093231972,Pasta,Noodles,5583
2025-09-01,Unknown Manufacturer,Unknown Brand Instant Noodles Assorted 10x60g,275004.71,3318.6,82.8676881817634,Pasta,Noodles,5584
2025-09-01,Unknown Manufacturer,Unknown Brand Instant Noodles Assorted 5x60g,152012.66,1826.7,83.21709092899765,Pasta,Noodles,5585
2025-09-01,Unknown Manufacturer,Unknown Brand Instant Noodles Beef 5x60g,49367.35,593.1,83.23613218681503,Pasta,Noodles,5586
2025-09-01,Unknown Manufacturer,Unknown Brand Instant Noodles Beef 60g,94195.06,948.18,99.34301503933852,Pasta,Noodles,5587
2025-09-01,Unknown Manufacturer,Unknown Brand Instant Noodles Cheese 60g,96601.84,1493.16,64.69624152803449,Pasta,Noodles,5588
2025-09-01,Unknown Manufacturer,Unknown Brand Instant Noodles Chicken 60g,123478.38,1257.12,98.22322451317298,Pasta,Noodles,5589
2025-09-01,Unknown Manufacturer,Unknown Brand Instant Noodles Mushroom 60g,62151.85,1025.04,60.633585030828065,Pasta,Noodles,5590
2025-09-01,Unknown Manufacturer,White Swan Instant Egg Noodles 454g,11757.06,133.48,88.08106083308361,Pasta,Noodles,5591
2025-09-01,Yu,Yu Noodles Butter Chicken 70g,19872.6,39.83,498.9354757720311,Pasta,Noodles,5592
2025-09-01,Yu,Yu Noodles Chilli Manchurian 70g,10464.56,20.72,505.04633204633205,Pasta,Noodles,5593
2025-09-01,Yu,Yu Noodles Desi Chowmein 90g,44707.34,181.98,245.67172216727113,Pasta,Noodles,5594
2025-09-01,Yu,Yu Noodles Kung Pao 100g,42772.55,194.4,220.02340534979425,Pasta,Noodles,5595
2025-09-01,Yu,Yu Noodles Zingy Cheese 80g,13462.04,30.8,437.0792207792208,Pasta,Noodles,5596
2025-09-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Assorted 5x85g,1864924.51,27241.57,68.45877495313229,Pasta,Noodles,5597
2025-09-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Beef 5x85g,4560042.0,65791.64,69.31035614859275,Pasta,Noodles,5598
2025-09-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Beef 85g,499103.02,6672.9,74.79551918955777,Pasta,Noodles,5599
2025-09-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Cheese 85g,1855.88,36.49,50.8599616333242,Pasta,Noodles,5600
2025-09-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Chicken 5x85g,3778443.55,53711.54,70.34695988981139,Pasta,Noodles,5601
2025-09-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Chicken 85g,444193.6,6001.37,74.0153664913178,Pasta,Noodles,5602
2025-09-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Chicken Mushroom 5x85g,1836931.9,26218.28,70.06302091517827,Pasta,Noodles,5603
2025-09-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Curry 85g,20.97,0.27,77.66666666666666,Pasta,Noodles,5604
2025-09-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Egg 250g,482960.75,4958.5,97.40057477059595,Pasta,Noodles,5605
2025-09-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Mushroom 85g,243857.69,3237.22,75.32935358115915,Pasta,Noodles,5606
2025-09-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Shrimp 85g,95.86,1.62,59.172839506172835,Pasta,Noodles,5607
2025-09-01,"Zhejiang Green Home Food Co., Ltd.",Roka Instant Noodles Veg 85g,186638.18,2483.7,75.14521882675041,Pasta,Noodles,5608
2025-09-01,"Zhejiang Green Home Food Co., Ltd.",Roka Noodles Hokkien 400g,160012.59,2102.8,76.09501141335362,Pasta,Noodles,5609
2025-09-01,"Zhejiang Green Home Food Co., Ltd.",Roka Noodles Pad Thai 400g,119355.44,1612.0,74.04183622828785,Pasta,Noodles,5610
2025-09-01,Barilla Group,Barilla Bavette no 13 500g,143691.01,1397.0,102.85684323550466,Pasta,Pasta Miscellaneous,5611
2025-09-01,Barilla Group,Barilla Pasta Linguine No13 500g,3537.27,37.0,95.6018918918919,Pasta,Pasta Miscellaneous,5612
2025-09-01,Barilla Group,Barilla Tagliatelle 500g,46395.37,249.0,186.32678714859438,Pasta,Pasta Miscellaneous,5613
2025-09-01,Colavita,Colavita Linguine Gluten Free 340g,5435.01,33.66,161.4679144385027,Pasta,Pasta Miscellaneous,5614
2025-09-01,Colavita,Colavita Pappardelle 500g,10282.33,91.0,112.99263736263737,Pasta,Pasta Miscellaneous,5615
2025-09-01,Colavita,Colavita Pasta Linguine 500g,9175.08,124.0,73.99258064516128,Pasta,Pasta Miscellaneous,5616
2025-09-01,La Pasta Delizia,Serena Linguine 500g,101455.52,1539.0,65.92301494476933,Pasta,Pasta Miscellaneous,5617
2025-09-01,La Pasta Delizia,Serena Tagliatelle 500g,33277.52,238.0,139.82151260504202,Pasta,Pasta Miscellaneous,5618
2025-09-01,MG Pasta,MG Pasta Linguine 500g,169804.31,1704.0,99.65041666666667,Pasta,Pasta Miscellaneous,5619
2025-09-01,MG Pasta,MG Pasta Pappardelle 500g,113527.81,1140.5,99.54213941253836,Pasta,Pasta Miscellaneous,5620
2025-09-01,Newlat,Delverde Bucatini 500g,20.0,0.5,40.0,Pasta,Pasta Miscellaneous,5621
2025-09-01,Newlat,Delverde Fettucine 250g,5.0,0.25,20.0,Pasta,Pasta Miscellaneous,5622
2025-09-01,Newlat,Delverde Taglietelli 250g,1.0,0.25,4.0,Pasta,Pasta Miscellaneous,5623
2025-09-01,Orexa,Orexa Fettuccine 500g,11073.28,240.0,46.13866666666667,Pasta,Pasta Miscellaneous,5624
2025-09-01,Pasta Regalo,Pasta Regalo Fettuccine Butternut 500g,28382.23,338.5,83.84706056129986,Pasta,Pasta Miscellaneous,5625
2025-09-01,Pasta Regalo,Pasta Regalo Fettuccine Spinach 400g,27329.35,253.6,107.76557570977917,Pasta,Pasta Miscellaneous,5626
2025-09-01,Pasta Regalo,Pasta Regalo Fettucine Egg 500g,54008.92,623.0,86.69168539325842,Pasta,Pasta Miscellaneous,5627
2025-09-01,Pasta Regalo,Pasta Regalo Linguini Egg 350g,64755.16,503.65,128.5717462523578,Pasta,Pasta Miscellaneous,5628
2025-09-01,Pasta Regalo,Pasta Regalo Tagliatelle Egg 350g,96680.46,761.6,126.943881302521,Pasta,Pasta Miscellaneous,5629
2025-09-01,Pasta Regalo,Pasta Regalo Taglietelle Pepperdew 350g,200.0,2.8,71.42857142857143,Pasta,Pasta Miscellaneous,5630
2025-09-01,Private Label,Forage & Feast Linguine 500g,467842.33,6486.5,72.12554228012026,Pasta,Pasta Miscellaneous,5631
2025-09-01,Private Label,Monteverde Fettuccini 500g,396503.77,3484.0,113.80705223880598,Pasta,Pasta Miscellaneous,5632
2025-09-01,Private Label,Monteverde Taglietelli 500g,514801.06,4555.5,113.00648885962023,Pasta,Pasta Miscellaneous,5633
2025-09-01,Rialto Foods,Granoro Fettaccine Nidi 500g,12378.52,111.5,111.01811659192826,Pasta,Pasta Miscellaneous,5634
2025-09-01,Rialto Foods,Granoro Fettuccine 500g,44060.83,401.0,109.87738154613467,Pasta,Pasta Miscellaneous,5635
2025-09-01,Rialto Foods,Granoro Linguine 500g,57085.06,773.0,73.8487192755498,Pasta,Pasta Miscellaneous,5636
2025-09-01,San Remo,San Remo Gluten Free Fettuccine 350g,75257.51,599.2,125.5966455273698,Pasta,Pasta Miscellaneous,5637
2025-09-01,Tiger Brands,Fatti's & Moni's Bellissimo Linguine 100% Durum Wheat 500g,105272.88,1672.0,62.962248803827755,Pasta,Pasta Miscellaneous,5638
2025-09-01,Unknown Manufacturer,Dolce & Gabbana Linguine 500g,127696.96,1688.5,75.62745632217946,Pasta,Pasta Miscellaneous,5639
2025-09-01,Unknown Manufacturer,Tartufi Jimmy Tagliatelle Black Truffle 250g,10.01,0.25,40.04,Pasta,Pasta Miscellaneous,5640
2025-09-01,Unknown Manufacturer,Unknown Brand Tagliatelle 350g,22797.85,181.65,125.50426644646296,Pasta,Pasta Miscellaneous,5641
2025-09-01,Barilla Group,Barilla Spaghetti no 3 500g,58064.13,511.0,113.62843444227005,Pasta,Spaghetti,5642
2025-09-01,Barilla Group,Barilla Spaghetti no 5 500g,170381.28,1601.0,106.42178638351031,Pasta,Spaghetti,5643
2025-09-01,International Food Group,Pasta Joy Spaghetti 500g,3974.86,164.0,24.236951219512196,Pasta,Spaghetti,5644
2025-09-01,La Pasta Delizia,Serena Spaghetti 500g,51484.87,780.5,65.96395900064061,Pasta,Spaghetti,5645
2025-09-01,MG Pasta,MG Pasta Spaghettini 500g,10784.0,108.0,99.85185185185185,Pasta,Spaghetti,5646
2025-09-01,Misko,Misko Spaghetti No.6. 500g,2726.22,45.5,59.91692307692307,Pasta,Spaghetti,5647
2025-09-01,Misko,Misko Spaghetti No10 500g,1137.04,19.0,59.844210526315784,Pasta,Spaghetti,5648
2025-09-01,Mr Pasta,Mr Pasta Spaghetti 500g,2514460.55,83552.5,30.094378384847847,Pasta,Spaghetti,5649
2025-09-01,Namib Mills,Polana Spaghetti 1kg,15341.67,480.0,31.9618125,Pasta,Spaghetti,5650
2025-09-01,Namib Mills,Polana Spaghetti 250g,4818.79,121.5,39.66082304526749,Pasta,Spaghetti,5651
2025-09-01,Namib Mills,Polana Spaghetti 500g,735411.71,24142.0,30.46192154751056,Pasta,Spaghetti,5652
2025-09-01,Orexa,Orexa Spaghetti No6 500g,4829.07,104.0,46.433365384615385,Pasta,Spaghetti,5653
2025-09-01,Pasta Regalo,Pasta Regalo Spaghetti Gluten Free 400g,1270.01,10.4,122.11634615384615,Pasta,Spaghetti,5654
2025-09-01,Pastificio Fabianelli,Toscana Spaghetti 1kg,884498.3,27498.0,32.16591388464616,Pasta,Spaghetti,5655
2025-09-01,Pastificio Fabianelli,Toscana Spaghetti 500g,471006.79,12613.5,37.34148253854996,Pasta,Spaghetti,5656
2025-09-01,Pioneer Foods,Pasta Grande Spaghetti 500g,2288.35,63.5,36.03700787401575,Pasta,Spaghetti,5657
2025-09-01,Private Label,Monteverde Spaghetti 500g,318114.9,6652.0,47.82244437763079,Pasta,Spaghetti,5658
2025-09-01,Private Label,Monteverde Spaghetti Wholewheat 500g,294336.26,3694.5,79.66876708620923,Pasta,Spaghetti,5659
2025-09-01,Private Label,Ritebrand Spaghetti 500g,12276134.62,458703.0,26.762708375571993,Pasta,Spaghetti,5660
2025-09-01,Private Label,Simple Truth Spaghetti Chickpea 250g,126652.23,776.0,163.21163659793814,Pasta,Spaghetti,5661
2025-09-01,Private Label,Simple Truth Spaghetti Gluten Free 500g,425710.14,6720.5,63.34501004389555,Pasta,Spaghetti,5662
2025-09-01,Sam Mills,Sam Mills Spaghetti 500g,31257.6,253.5,123.30414201183432,Pasta,Spaghetti,5663
2025-09-01,San Remo,San Remo Gluten Free Pulse Pasta Spaghetti 250g,28598.54,137.75,207.6119056261343,Pasta,Spaghetti,5664
2025-09-01,San Remo,San Remo Gluten Free Spaghetti 350g,70643.12,568.4,124.28416608022519,Pasta,Spaghetti,5665
2025-09-01,Tiger Brands,Fatti's & Moni's Bellissimo Spaghetti Bucatini 100% Durum Wheat 500g,114131.84,1745.0,65.4050659025788,Pasta,Spaghetti,5666
2025-09-01,Tiger Brands,Fatti's & Moni's Spaghetti 1kg,2185.37,66.0,33.111666666666665,Pasta,Spaghetti,5667
2025-09-01,Tiger Brands,Fatti's & Moni's Spaghetti 500g,21011981.85,615617.83,34.13153555022927,Pasta,Spaghetti,5668
2025-09-01,Tiger Brands,Fatti's & Moni's Wholewheat Spaghetti 500g,4442.68,89.0,49.917752808988766,Pasta,Spaghetti,5669
2025-09-01,Unknown Manufacturer,Unknown Brand Spaghetti 500g,3138328.88,108521.0,28.91909289446282,Pasta,Spaghetti,5670
2025-09-01,Spice Mecca,Spice Mecca Vermicelli 1ea,25872.15,0.0,,Pasta,Vermicelli,5671
2025-09-01,Spice Mecca,Spice Mecca Vermicelli 200g,11498.85,113.2,101.57994699646643,Pasta,Vermicelli,5672
2025-09-01,Unknown Manufacturer,Osman Vermcelli 500g,95848.02,1507.0,63.601871267418716,Pasta,Vermicelli,5673
2025-09-01,Unknown Manufacturer,Thai-Choice Vermicelli Bean 200g,26929.41,99.6,270.3756024096386,Pasta,Vermicelli,5674
2025-09-01,Unknown Manufacturer,Unknown Brand Vermicelli 250g,4074.9,24.25,168.03711340206186,Pasta,Vermicelli,5675
2025-10-01,Barilla Group,Barilla Eggless Lasgane 5kg,97367.77,5615.0,17.340653606411397,Pasta,Lasagna,5676
2025-10-01,La Pasta Delizia,Serena Lasagne 250g,321616.62,1983.5,162.14601462062012,Pasta,Lasagna,5677
2025-10-01,La Pasta Delizia,Serena Lasagne Sheets 500g,403552.82,2672.0,151.03024700598803,Pasta,Lasagna,5678
2025-10-01,La Pasta Delizia,Serena Lasagne Spinach 250g,98433.66,598.0,164.60478260869567,Pasta,Lasagna,5679
2025-10-01,Misko,Misko Lasagne 500g,299.91,5.0,59.982000000000006,Pasta,Lasagna,5680
2025-10-01,Pasta Regalo,Pasta Regalo Organic Spinach Lasagne 500g,246.99,2.5,98.796,Pasta,Lasagna,5681
2025-10-01,Private Label,Forage & Feast Lasagna Egg 500g,215063.05,1557.0,138.12655748233783,Pasta,Lasagna,5682
2025-10-01,Private Label,Forage & Feast Lasagne Spinach 250g,117127.68,796.5,147.05295668549905,Pasta,Lasagna,5683
2025-10-01,Private Label,Monteverde Pasta Lasagne 250g,584473.67,4475.25,130.60134517624715,Pasta,Lasagna,5684
2025-10-01,Barilla Group,Barilla Capellini no 1 500g,88670.81,820.5,108.06923826934795,Pasta,Macaroni,5685
2025-10-01,Barilla Group,Barilla Conchiglie Rigate 500g,27354.97,230.5,118.67665943600868,Pasta,Macaroni,5686
2025-10-01,Barilla Group,Barilla Farfalle 500g,101141.57,932.0,108.52099785407727,Pasta,Macaroni,5687
2025-10-01,Barilla Group,Barilla Fettuccine 500g,42275.64,211.0,200.35848341232227,Pasta,Macaroni,5688
2025-10-01,Barilla Group,Barilla Fusilli Wholewheat Pasta 500g,32363.79,515.5,62.78135790494665,Pasta,Macaroni,5689
2025-10-01,Barilla Group,Barilla Maccheroni 500g,20046.54,172.5,116.21182608695652,Pasta,Macaroni,5690
2025-10-01,Barilla Group,Barilla Pasta Fusilli 500g,105843.95,988.0,107.12950404858299,Pasta,Macaroni,5691
2025-10-01,Barilla Group,Barilla Penne Rigate 500g,191493.28,1781.0,107.52008983717013,Pasta,Macaroni,5692
2025-10-01,Barilla Group,Barilla Risoni 500g,28279.57,208.5,135.63342925659472,Pasta,Macaroni,5693
2025-10-01,Colavita,Colavita Fusilli Gluten Free 340g,180.0,1.02,176.47058823529412,Pasta,Macaroni,5694
2025-10-01,Colavita,Colavita Fuslli Short 500g,554.95,7.5,73.99333333333334,Pasta,Macaroni,5695
2025-10-01,Colavita,Colavita Pasta Bucatini 500g,4861.36,66.0,73.6569696969697,Pasta,Macaroni,5696
2025-10-01,Colavita,Colavita Pasta Farfalle 500g,4977.52,64.0,77.77375,Pasta,Macaroni,5697
2025-10-01,Colavita,Colavita Pasta Penne 500g,813.91,11.0,73.99181818181818,Pasta,Macaroni,5698
2025-10-01,Colavita,Colavita Penne Mezze Rigate 500g,199.93,2.5,79.97200000000001,Pasta,Macaroni,5699
2025-10-01,Colavita,Colavita Penne Rigate Gluten Free 340g,299.98,1.7,176.45882352941177,Pasta,Macaroni,5700
2025-10-01,Colavita,Colavita Rigatoni Short 500g,11863.57,160.5,73.91632398753895,Pasta,Macaroni,5701
2025-10-01,Happy Earth People,Happy Earth People Pasta Chickpea 250g,37582.97,170.0,221.07629411764705,Pasta,Macaroni,5702
2025-10-01,Happy Earth People,Happy Earth People Pasta Green Pea 250g,15296.93,71.25,214.69375438596492,Pasta,Macaroni,5703
2025-10-01,Happy Earth People,Happy Earth People Pasta Red Lentil 250g,36892.06,165.75,222.57653092006032,Pasta,Macaroni,5704
2025-10-01,International Food Group,Pasta Joy Macaroni 3kg,72.0,3.0,24.0,Pasta,Macaroni,5705
2025-10-01,International Food Group,Pasta Joy Macaroni 500g,4935.59,196.5,25.117506361323155,Pasta,Macaroni,5706
2025-10-01,International Food Group,Pasta Joy Shells 500g,246.0,0.5,492.0,Pasta,Macaroni,5707
2025-10-01,La Pasta Delizia,Serena Cannelloni Tubes 250g,27590.08,138.75,198.84742342342344,Pasta,Macaroni,5708
2025-10-01,La Pasta Delizia,Serena Fusilli Screws 500g,33015.28,500.5,65.9645954045954,Pasta,Macaroni,5709
2025-10-01,La Pasta Delizia,Serena Pasta Capelli DAngelo 500g,19015.17,136.0,139.81742647058823,Pasta,Macaroni,5710
2025-10-01,La Pasta Delizia,Serena Penne Rigate 500g,58712.09,890.5,65.93160022459293,Pasta,Macaroni,5711
2025-10-01,La Pasta Delizia,Serena Pipe Rigate 500g,24061.6,365.0,65.92219178082192,Pasta,Macaroni,5712
2025-10-01,La Pasta Delizia,Serena Risoni Pasta Rice 500g,89822.91,1221.5,73.5349242734343,Pasta,Macaroni,5713
2025-10-01,MG Pasta,MG Pasta Capelli D Angelo Pasta 500g,28766.89,289.5,99.3674956822107,Pasta,Macaroni,5714
2025-10-01,MG Pasta,MG Pasta Fusilli 500g,20879.78,319.5,65.35142410015649,Pasta,Macaroni,5715
2025-10-01,MG Pasta,MG Pasta Fusilli Tricolor 500g,15447.67,255.0,60.57909803921569,Pasta,Macaroni,5716
2025-10-01,MG Pasta,MG Pasta Macaroni 3Colour 500g,10742.6,163.0,65.90552147239264,Pasta,Macaroni,5717
2025-10-01,MG Pasta,MG Pasta Macaroni Large 500g,46984.14,712.5,65.94265263157895,Pasta,Macaroni,5718
2025-10-01,MG Pasta,MG Pasta Macaroni Whole Wheat 500g,19699.5,301.5,65.33830845771145,Pasta,Macaroni,5719
2025-10-01,MG Pasta,MG Pasta Penne Rigate 500g,54453.34,832.0,65.44872596153846,Pasta,Macaroni,5720
2025-10-01,MG Pasta,MG Pasta Rigatoni 500g,131054.67,2001.5,65.47822633025231,Pasta,Macaroni,5721
2025-10-01,MG Pasta,MG Pasta Shells 500g,43639.76,666.5,65.47600900225056,Pasta,Macaroni,5722
2025-10-01,Misko,Misko Bows 500g,1871.69,26.0,71.98807692307693,Pasta,Macaroni,5723
2025-10-01,Misko,Misko Chilopitaki 500g,170.98,1.5,113.98666666666666,Pasta,Macaroni,5724
2025-10-01,Misko,Misko Chilopittes 500g,56.99,0.5,113.98,Pasta,Macaroni,5725
2025-10-01,Misko,Misko Corali 500g,791.86,11.0,71.98727272727272,Pasta,Macaroni,5726
2025-10-01,Misko,Misko Extrafino No.12 500g,1649.52,27.5,59.98254545454545,Pasta,Macaroni,5727
2025-10-01,Misko,Misko Penne Rigate 500g,2622.52,42.5,61.70635294117647,Pasta,Macaroni,5728
2025-10-01,Misko,Misko Rigatoni 500g,791.86,11.0,71.98727272727272,Pasta,Macaroni,5729
2025-10-01,Misko,Misko Risoni Large 500g,2447.58,34.0,71.98764705882353,Pasta,Macaroni,5730
2025-10-01,Misko,Misko Risoni Medium 500g,1324.58,18.5,71.59891891891891,Pasta,Macaroni,5731
2025-10-01,Misko,Misko Semolina Thick Pasta 400g,29.99,0.4,74.975,Pasta,Macaroni,5732
2025-10-01,Misko,Misko Shells 500g,1007.8,14.0,71.98571428571428,Pasta,Macaroni,5733
2025-10-01,Misko,Misko Stars 500g,1223.77,17.0,71.98647058823529,Pasta,Macaroni,5734
2025-10-01,Misko,Misko Tubetti Kofto 500g,359.91,5.0,71.982,Pasta,Macaroni,5735
2025-10-01,Misko,Misko Twirls 500g,1043.8,14.5,71.98620689655172,Pasta,Macaroni,5736
2025-10-01,Mr Pasta,Mr Pasta Cavatappi 500g,283.35,0.5,566.7,Pasta,Macaroni,5737
2025-10-01,Mr Pasta,Mr Pasta Cavatappi Pasta 500g,838300.56,25335.25,33.08830818720952,Pasta,Macaroni,5738
2025-10-01,Mr Pasta,Mr Pasta Elbow Macaroni 500g,561011.51,16053.5,34.946367458809604,Pasta,Macaroni,5739
2025-10-01,Mr Pasta,Mr Pasta Macaroni 3kg,2477869.39,84711.0,29.25085750374804,Pasta,Macaroni,5740
2025-10-01,Mr Pasta,Mr Pasta Macaroni 500g,3821242.14,127078.5,30.06993425323717,Pasta,Macaroni,5741
2025-10-01,Mr Pasta,Mr Pasta Pipe Rigate 500g,569573.62,17109.5,33.289904439054325,Pasta,Macaroni,5742
2025-10-01,Mr Pasta,Mr Pasta Screws 500g,1714382.85,50797.0,33.74968698938914,Pasta,Macaroni,5743
2025-10-01,Mr Pasta,Mr Pasta Tricolor 500g,809.25,1.5,539.5,Pasta,Macaroni,5744
2025-10-01,Namib Mills,Polana Fusilli 500g,163535.81,4109.0,39.799418349963496,Pasta,Macaroni,5745
2025-10-01,Namib Mills,Polana Macaroni 1kg,9008.66,283.0,31.832720848056535,Pasta,Macaroni,5746
2025-10-01,Namib Mills,Polana Macaroni 3kg,222684.91,6735.0,33.06383221974759,Pasta,Macaroni,5747
2025-10-01,Namib Mills,Polana Macaroni 500g,298961.52,9691.5,30.84780684104628,Pasta,Macaroni,5748
2025-10-01,Namib Mills,Polana Pasta Fusilli 2kg,21461.94,614.0,34.9542996742671,Pasta,Macaroni,5749
2025-10-01,Namib Mills,Polana Shell Small 500g,158632.65,3966.0,39.99814674735249,Pasta,Macaroni,5750
2025-10-01,Orexa,Orexa Conchiglie 500g,350.87,6.5,53.980000000000004,Pasta,Macaroni,5751
2025-10-01,Orexa,Orexa Ditali 500g,75.57,1.5,50.379999999999995,Pasta,Macaroni,5752
2025-10-01,Orexa,Orexa Farfale 500g,1733.49,29.0,59.77551724137931,Pasta,Macaroni,5753
2025-10-01,Orexa,Orexa Fusilli 500g,1700.37,31.5,53.98,Pasta,Macaroni,5754
2025-10-01,Orexa,Orexa Macaroni 500g,2325.95,48.5,47.957731958762885,Pasta,Macaroni,5755
2025-10-01,Orexa,Orexa Orzo Large 500g,1160.57,21.5,53.98,Pasta,Macaroni,5756
2025-10-01,Orexa,Orexa Orzo Medium 500g,296.89,5.5,53.98,Pasta,Macaroni,5757
2025-10-01,Orexa,Orexa Pastitsio 500g,1117.57,21.5,51.98,Pasta,Macaroni,5758
2025-10-01,Pasta Regalo,Pasta Regalo Tagliatelle Spinach 500g,52685.64,572.0,92.10776223776223,Pasta,Macaroni,5759
2025-10-01,Pasta Regalo,Pasta Regalo W Wheat Maca 500g,50.0,1.0,50.0,Pasta,Macaroni,5760
2025-10-01,Pastificio Fabianelli,Toscana Fusilli 1kg,676011.75,22115.0,30.568019443816414,Pasta,Macaroni,5761
2025-10-01,Pastificio Fabianelli,Toscana Fusilli 500g,684544.52,18277.0,37.45387755102041,Pasta,Macaroni,5762
2025-10-01,Pastificio Fabianelli,Toscana Macaroni 1kg,843504.23,25519.0,33.05396880755515,Pasta,Macaroni,5763
2025-10-01,Pastificio Fabianelli,Toscana Macaroni 3kg,619343.5,18072.0,34.270888667552015,Pasta,Macaroni,5764
2025-10-01,Pastificio Fabianelli,Toscana Macaroni 500g,318636.3,8528.0,37.36354362101313,Pasta,Macaroni,5765
2025-10-01,Pastificio Fabianelli,Toscana Penne 1kg,736962.38,25244.0,29.19356599588021,Pasta,Macaroni,5766
